id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_puskesmas,keterangan,jumlah,satuan,tahun
684,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT CIKUTRA LAMA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,16216,ORANG,2023
685,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CILENGKRANG,USIA PRODUKTIF,9402,ORANG,2023
686,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CILENGKRANG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,9048,ORANG,2023
687,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,UPT CINAMBO,USIA PRODUKTIF,17197,ORANG,2023
688,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,UPT CINAMBO,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,16669,ORANG,2023
689,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CIPADUNG,USIA PRODUKTIF,30319,ORANG,2023
690,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CIPADUNG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,25066,ORANG,2023
691,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIPAKE,USIA PRODUKTIF,7107,ORANG,2023
692,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIPAKE,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,6785,ORANG,2023
693,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT CIPAMOKOLAN,USIA PRODUKTIF,30406,ORANG,2023
694,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT CIPAMOKOLAN,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,26931,ORANG,2023
695,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT CITARIP,USIA PRODUKTIF,33657,ORANG,2023
696,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT CITARIP,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,23855,ORANG,2023
697,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIUMBULUEUIT,USIA PRODUKTIF,28586,ORANG,2023
698,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIUMBULUEUIT,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,21851,ORANG,2023
699,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT DAGO,USIA PRODUKTIF,33215,ORANG,2023
700,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT DAGO,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,26485,ORANG,2023
701,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT DERWATI,USIA PRODUKTIF,26342,ORANG,2023
702,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT DERWATI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,20917,ORANG,2023
703,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,UPT GARUDA,USIA PRODUKTIF,44721,ORANG,2023
704,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,UPT GARUDA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,40796,ORANG,2023
705,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT GIRIMANDE,USIA PRODUKTIF,7206,ORANG,2023
706,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT GIRIMANDE,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,5850,ORANG,2023
707,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT GRIYA ANTAPANI,USIA PRODUKTIF,15129,ORANG,2023
708,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT GRIYA ANTAPANI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,11567,ORANG,2023
709,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT GUMURUH,USIA PRODUKTIF,37046,ORANG,2023
710,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT GUMURUH,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,30587,ORANG,2023
711,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT IBRAHIM ADJIE,USIA PRODUKTIF,28436,ORANG,2023
712,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT IBRAHIM ADJIE,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,24246,ORANG,2023
713,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT JAJAWAY,USIA PRODUKTIF,16515,ORANG,2023
714,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT JAJAWAY,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,15921,ORANG,2023
715,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT JATIHANDAP,USIA PRODUKTIF,8651,ORANG,2023
716,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT JATIHANDAP,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,7541,ORANG,2023
717,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT KARANGSETRA,USIA PRODUKTIF,15275,ORANG,2023
718,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT KARANGSETRA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,12429,ORANG,2023
719,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT KOPO,USIA PRODUKTIF,29819,ORANG,2023
720,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT KOPO,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,29105,ORANG,2023
721,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT KUJANGSARI,USIA PRODUKTIF,27888,ORANG,2023
722,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT KUJANGSARI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,18369,ORANG,2023
723,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT LEDENG,USIA PRODUKTIF,8792,ORANG,2023
724,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT LEDENG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,8792,ORANG,2023
725,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT LIO GENTENG,USIA PRODUKTIF,4818,ORANG,2023
726,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT LIO GENTENG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,4876,ORANG,2023
727,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT M. RAMDAHN,USIA PRODUKTIF,23526,ORANG,2023
728,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT M. RAMDAHN,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,19863,ORANG,2023
729,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT MANDALA MEKAR,USIA PRODUKTIF,9003,ORANG,2023
730,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT MANDALA MEKAR,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,7243,ORANG,2023
731,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,UPT MARGAHAYU RAYA,USIA PRODUKTIF,45946,ORANG,2023
732,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,UPT MARGAHAYU RAYA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,40370,ORANG,2023
733,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT MENGGER,USIA PRODUKTIF,7677,ORANG,2023
734,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT MENGGER,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,6595,ORANG,2023
735,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,UPT NEGLASARI,USIA PRODUKTIF,25629,ORANG,2023
736,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,UPT NEGLASARI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,19491,ORANG,2023
737,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PADASUKA,USIA PRODUKTIF,44631,ORANG,2023
738,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PADASUKA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,24276,ORANG,2023
739,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PAGARSIH,USIA PRODUKTIF,12513,ORANG,2023
740,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PAGARSIH,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,11671,ORANG,2023
741,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT PAMULANG,USIA PRODUKTIF,5219,ORANG,2023
742,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT PAMULANG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,4390,ORANG,2023
743,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANGHEGAR,USIA PRODUKTIF,16418,ORANG,2023
744,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANGHEGAR,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,13382,ORANG,2023
745,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANYILEUKAN,USIA PRODUKTIF,10632,ORANG,2023
746,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANYILEUKAN,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,9047,ORANG,2023
747,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT PASAWAHAN,USIA PRODUKTIF,5466,ORANG,2023
748,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT PASAWAHAN,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,4489,ORANG,2023
749,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT PASIRJATI,USIA PRODUKTIF,25681,ORANG,2023
750,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT PASIRJATI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,19938,ORANG,2023
751,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT PASIRKALIKI,USIA PRODUKTIF,47219,ORANG,2023
752,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT PASIRKALIKI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,34755,ORANG,2023
753,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PASIRLAYUNG,USIA PRODUKTIF,29900,ORANG,2023
754,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PASIRLAYUNG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,14651,ORANG,2023
755,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASIRLUYU,USIA PRODUKTIF,18914,ORANG,2023
756,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASIRLUYU,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,14366,ORANG,2023
757,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASUNDAN,USIA PRODUKTIF,9981,ORANG,2023
758,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASUNDAN,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,9151,ORANG,2023
759,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PELINDUNG HEWAN,USIA PRODUKTIF,21982,ORANG,2023
760,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PELINDUNG HEWAN,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,20628,ORANG,2023
761,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT PUTER,USIA PRODUKTIF,17573,ORANG,2023
762,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT PUTER,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,16802,ORANG,2023
763,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,UPT RIUNG BANDUNG,USIA PRODUKTIF,21456,ORANG,2023
764,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,UPT RIUNG BANDUNG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,16070,ORANG,2023
765,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,UPT RUSUNAWA,USIA PRODUKTIF,30785,ORANG,2023
766,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,UPT RUSUNAWA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,19972,ORANG,2023
767,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT SALAM,USIA PRODUKTIF,3883,ORANG,2023
768,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT SALAM,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,4123,ORANG,2023
769,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SARIJADI,USIA PRODUKTIF,17765,ORANG,2023
770,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SARIJADI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,16035,ORANG,2023
771,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,UPT SEKEJATI,USIA PRODUKTIF,22867,ORANG,2023
772,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,UPT SEKEJATI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,19865,ORANG,2023
773,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT SEKELOA,USIA PRODUKTIF,7150,ORANG,2023
774,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT SEKELOA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,6059,ORANG,2023
775,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT SINDANGJAYA,USIA PRODUKTIF,18429,ORANG,2023
776,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT SINDANGJAYA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,16365,ORANG,2023
777,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAGALIH,USIA PRODUKTIF,12185,ORANG,2023
778,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAGALIH,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,11446,ORANG,2023
779,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT SUKAHAJI,USIA PRODUKTIF,40632,ORANG,2023
780,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT SUKAHAJI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,25126,ORANG,2023
781,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAJADI,USIA PRODUKTIF,46030,ORANG,2023
782,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAJADI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,44258,ORANG,2023
783,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT SUKAPARKIR,USIA PRODUKTIF,18036,ORANG,2023
784,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT SUKAPARKIR,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,16094,ORANG,2023
785,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT SUKARAJA,USIA PRODUKTIF,15924,ORANG,2023
786,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT SUKARAJA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,12839,ORANG,2023
787,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SUKARASA,USIA PRODUKTIF,8889,ORANG,2023
788,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SUKARASA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,8312,ORANG,2023
789,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAWARNA,USIA PRODUKTIF,9390,ORANG,2023
790,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAWARNA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,8412,ORANG,2023
791,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT SURYALAYA,USIA PRODUKTIF,3962,ORANG,2023
792,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT SURYALAYA,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,3434,ORANG,2023
793,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT TALAGA BODAS,USIA PRODUKTIF,17573,ORANG,2023
794,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT TALAGA BODAS,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,14555,ORANG,2023
795,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT TAMANSARI,USIA PRODUKTIF,14815,ORANG,2023
796,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT TAMANSARI,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,11983,ORANG,2023
797,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,UPT TAMBLONG,USIA PRODUKTIF,19801,ORANG,2023
798,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,UPT TAMBLONG,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,14574,ORANG,2023
799,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT UJUNGBERUNG INDAH,USIA PRODUKTIF,34133,ORANG,2023
800,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT UJUNGBERUNG INDAH,USIA PRODUKTIF MENDAPAT PELAYANAN KESEHATAN,32750,ORANG,2023
